link;model;waist;weight;hips;bust;height;attractive
http://www.maxmodels.pl/modelka-karolinadamowicz.html;karolinadamowicz;0.366666667;0.083333333;0;0;0.289473684;0
http://www.maxmodels.pl/modelka-kejt3.html;kejt3;0.366666667;0.138888889;0.24;0.103448276;0.289473684;1
http://www.maxmodels.pl/modelka-julka17042001.html;Julka17042001;0.433333333;0.111111111;0.08;0.068965517;0.315789474;0
http://www.maxmodels.pl/modelka-firewalkwithme.html;FireWalkWithMe;0.2;0.25;0.28;0.448275862;0.315789474;0
http://www.maxmodels.pl/modelka-asiafal93.html;asiafal93;0.266666667;0.194444444;0;0.068965517;0.342105263;1
http://www.maxmodels.pl/modelka-gniewatra.html;Gniewatra;0.6;0.555555556;0.8;0.344827586;0.342105263;0
http://www.maxmodels.pl/modelka-martynkka78.html;Martynkka78;0.566666667;0.416666667;0.28;0.448275862;0.342105263;1
http://www.maxmodels.pl/modelka-g_u_c_i_a.html;G_U_C_I_A;0.333333333;0.333333333;0.52;0.517241379;0.342105263;1
http://www.maxmodels.pl/modelka-adziaadudek.html;adziaadudek;0.033333333;0.027777778;0;0.103448276;0.368421053;1
http://www.maxmodels.pl/modelka-karolinka00.html;karolinka00;0.166666667;0.055555556;0;0;0.394736842;1
http://www.maxmodels.pl/modelka-karolciakaro.html;karolciakaro;0.7;0.305555556;0.24;0;0.394736842;1
http://www.maxmodels.pl/modelka-madamgrysell.html;madamgrysell;0;0.194444444;0;0.034482759;0.394736842;1
http://www.maxmodels.pl/modelka-martynagogolkiewicz.html;MartynaGogolkiewicz;0.4;0.222222222;0.48;0.034482759;0.394736842;1
http://www.maxmodels.pl/modelka-vvbazaar.html;vvbazaar;0.133333333;0.083333333;0;0.103448276;0.394736842;1
http://www.maxmodels.pl/modelka-ritalli.html;Ritalli;0.466666667;0.277777778;0.08;0.206896552;0.394736842;1
http://www.maxmodels.pl/modelka-evelynmool.html;Evelynmool;0.433333333;0.027777778;0;0.24137931;0.394736842;1
http://www.maxmodels.pl/modelka-regine.html;Regine;0.533333333;0.361111111;0.4;0.344827586;0.394736842;0
http://www.maxmodels.pl/modelka-agnessssss.html;agnessssss;0.333333333;0.277777778;0.36;0.379310345;0.394736842;0
http://www.maxmodels.pl/modelka-natchnieniebuki.html;Natchnieniebuki;0.433333333;0.361111111;0.2;0.413793103;0.394736842;0
http://www.maxmodels.pl/modelka-amelson.html;Amelson;0.366666667;0.138888889;0;0.448275862;0.394736842;0
http://www.maxmodels.pl/modelka-nataliakoszeluk.html;nataliakoszeluk;0.266666667;0.194444444;0.12;0.448275862;0.394736842;0
http://www.maxmodels.pl/modelka-berenika_nienadowska.html;berenika_nienadowska;0.2;0.277777778;0.32;0.448275862;0.394736842;1
http://www.maxmodels.pl/modelka-xbetinka.html;xBetinka;0.2;0.166666667;0.36;0.448275862;0.394736842;1
http://www.maxmodels.pl/modelka-kometa_mote.html;Kometa_mote;0.5;0.277777778;0.4;0.448275862;0.394736842;1
http://www.maxmodels.pl/modelka-laila_.html;Laila_;0.566666667;0.5;0.48;0.448275862;0.394736842;1
http://www.maxmodels.pl/modelka-misia_m.html;misia_m;0.166666667;0.361111111;0.56;0.517241379;0.394736842;1
http://www.maxmodels.pl/modelka-amitiel89.html;Amitiel89;0.5;0.694444444;1;0.689655172;0.394736842;0
http://www.maxmodels.pl/modelka-dominikak1.html;dominikak1;0.166666667;0.138888889;0.08;0.172413793;0.421052632;1
http://www.maxmodels.pl/modelka-jagodziana22.html;Jagodziana22;0.266666667;0.305555556;0.16;0.172413793;0.421052632;1
http://www.maxmodels.pl/modelka-masza_.html;Masza_;0.433333333;0.25;0.08;0.448275862;0.421052632;1
http://www.maxmodels.pl/modelka-yanettaa.html;yanettaa;0.5;0.444444444;0.32;0.517241379;0.421052632;0
http://www.maxmodels.pl/modelka-swagbitchmeow.html;SwagBitchMeow;0.733333333;0.555555556;0.4;0.517241379;0.421052632;0
http://www.maxmodels.pl/modelka-olgalaura.html;olgalaura;0.266666667;0.138888889;0.12;0;0.447368421;1
http://www.maxmodels.pl/modelka-thebugs.html;thebugs;0.3;0.194444444;0.16;0;0.447368421;1
http://www.maxmodels.pl/modelka-hopess.html;hopess;0.333333333;0.305555556;0.16;0.172413793;0.447368421;0
http://www.maxmodels.pl/modelka-caira.html;caira;0.166666667;0.222222222;0.24;0.24137931;0.447368421;0
